Store_ID,Store_Name,License_Number,Address,Store_Type_ID,Zip_Code,Latitude,Longitude
1982,SHAYBOO FOOD INC.,2632151,3952 W MONROE ST,2,60624,41.87987491,-87.72529036
1983,TAQUERIA EL PRIMO,2108499,4317 N ELSTON AVE,1,60641,41.95917287,-87.72693117
1984,JJ FISH & CHICKEN,2646493,412 S KOSTNER AVE,1,60624,41.87468209,-87.73541137
1985,EL MARIACHI BAR & GRILL,1574751,3906-3908 N BROADWAY,1,60613,41.95300691,-87.64981008
1986,BENJAMIN E MAYS ACADEMY,2916402,6656 S Normal (500W),3,60621,41.77275433,-87.63729464
1987,XIAN DYNASTY CUISINE,2637248,2218 N LINCOLN AVE,1,60614,41.92227753,-87.64454446
1988,QUICK FOOD MART,1985926,4200 W MADISON ST,2,60624,41.88077601,-87.73069838
1989,MANAR FOOD MARKET,2744193,8209 S EXCHANGE AVE,2,60617,41.74615988,-87.55264172
1990,THE BRAZILIAN BOWL,2148023,3204 N BROADWAY,1,60657,41.94021952,-87.6445522
1991,MUNCHIES,2733026,1803 W 95TH ST,1,60643,41.72103498,-87.66762856
1992,XSPORT CAFE,75437,4677 N ELSTON AVE,1,60630,41.96622739,-87.73718362
1993,MARIST HIGH SCHOOL,3491849,4200 W 115TH ST,3,60655,41.68399182,-87.72501728
1994,ACADEMY GLOBAL CITIZENSHIP SATELLITE,2510097,4941 W 46TH ST,3,60638,41.80928261,-87.74727172
1995,BOPNGRILL,2283190,6604 N SHERIDAN RD,1,60626,42.00272611,-87.66093837
1996,Chicago Agricultural  (H/S),47091,3857 W 111th St (11100S),3,60655,41.69119388,-87.71773863
1997,CATALYST ELEMENTARY CIRCLE ROCK,1878466,5600 W WASHINGTON BLVD,3,60644,41.88235314,-87.76501028
1998,ODYSSEY,2717981,600 E GRAND AVE,1,60611,41.89209414,-87.61156988
1999,KINGS SOUL FOOD GALLERY,2641817,8107 S COTTAGE GROVE AVE,1,60619,41.74736814,-87.60498038
2000,FLAT & POINT,2631910,3524 W FULLERTON AVE,1,60647,41.92472898,-87.71575336
2001,PARK HYATT / EMPLOYEES CAFE,63191,800 N MICHIGAN AVE,1,60611,41.89679057,-87.62438066
2002,CAPTAIN HOOKS/FIREHOUSE STEAK AND LEMONADE,1332616,1600 W 13TH ST,1,60608,41.86518876,-87.66646924
2003,BULSHO RESTAURANT,1947809,211 W WALTON ST,1,60610,41.89964611,-87.63480845
2004,SHELDON LIQUORS,12542,421 E 103RD ST,10,60628,41.7072189,-87.6128608
2005,HEALTHY AND SIMPLE JUICES,2510702,815 N ASHLAND AVE,1,60622,41.89656472,-87.66715821
2006,JEWEL FOOD STORE #3114,1388,3128 W 103RD ST,2,60655,41.70631284,-87.69976712
2007,TANO'S PIZZERIA,2694783,3038 W IRVING PARK RD,1,60618,41.9540501,-87.70472907
2008,5411 EMPANADAS,2447089,3715 N SOUTHPORT AVE,1,60613,41.94936491,-87.66393312
2009,LOONY FOOD MART,2744702,1452 W 95TH ST,2,60643,41.72135686,-87.65996168
2010,JJ MAXWELL STREET,2397526,9440 S LAFAYETTE AVE,1,60620,41.72223201,-87.62520901
2011,TNT PIZZA & BEEF,1573995,601 W ROOT ST,1,60609,41.81887826,-87.64099728
2012,Habanero,2004248,222 W MERCHANDISE MART PLZ,1,60654,41.88807428,-87.6349552
2013,YOLK CAFE,2298934,500 W MADISON ST,1,60661,41.88199434,-87.63975868
2014,HUMMUS GRILL,2653276,744 N DAMEN AVE,1,60622,41.895429,-87.67718529
2015,ANGELO'S WINE BAR,2694336,3024-3026 W MONTROSE AVE,1,60618,41.96132305,-87.70443989
2016,SUPERMERCADO EL GUERO #10 INC,39978,4023 S ARCHER AVE,2,60632,41.82058304,-87.69342617
2017,BULERIAS TAPAS BAR,2177836,3656 N ASHLAND AVE,1,60613,41.94866423,-87.66905079
2018,LOS POTRILLOS,1650212,3624 W BELMONT AVE,2,60618,41.93930952,-87.71853994
2019,BROASTED CHICKEN ROYALE,2657719,5930 W LAWRENCE AVE,1,60630,41.96777985,-87.77598087
2020,CHICAGO'S CHICKEN COOP,2589071,3300 W 87TH ST,1,60652,41.73525853,-87.70463151
2021,CUBA 312,2348660,2054 W ROSCOE ST,1,60618,41.94330118,-87.68065079
2022,THE GRINGO,31079,1202 W GRAND AVE,1,60642,41.89118845,-87.6575687
2023,HERITAGE PLAZA,1165431,1500 W 95TH ST,1,60643,41.72135315,-87.66027201
2024,HALAL BURGER,2559951,6234 N CALIFORNIA AVE,1,60659,41.99501028,-87.69969962
2025,BIG G'S PIZZA,2152583,3716 N CLARK ST,1,60613,41.94947553,-87.65851483
2026,PHO NUMBER 9 VIETNAMESE RESTAURANT & DELI INC,2641896,6257 N MCCORMICK RD,1,60659,41.99559354,-87.71274897
2027,DOMA,2728217,944-946 N ORLEANS ST,1,60610,41.90033472,-87.6374631
2028,SUBWAY,2529116,2620 N NARRAGANSETT AVE,1,60639,41.92799529,-87.78575236
2029,JOE'S BAR,2137310,940 W WEED ST,1,60642,41.90989553,-87.65277244
2030,SZYMANSKI DELI & LIQUOR,18082,6016 W IRVING PARK RD,2,60634,41.95314974,-87.77751749
2031,THE PRODUCE CENTER,44723,5820 N MILWAUKEE AVE,2,60646,41.98726964,-87.7785157
2032,McDonalds,12886,9211 S COMMERCIAL AVE,1,60617,41.72788019,-87.55106123
2033,TRIOS PIZZA,32672,7009 W HIGGINS AVE,1,60656,41.98009468,-87.80279633
2034,RESERVOIR,1979845,844 W MONTROSE AVE,1,60613,41.96192664,-87.65172031
2035,FLIP N D'S,2749220,3215 N HARLEM AVE,1,60634,41.9384847,-87.80661665
2036,CAFE 75,2748966,7550 S HALSTED ST,1,60620,41.75637431,-87.64433681
2037,LA FOOD MART,2278380,2838 W ROOSEVELT RD,2,60612,41.86660248,-87.69737609
2038,GEORGE'S,2529235,5341 S ARCHER AVE,1,60632,41.79877258,-87.74149891
2039,EDWARD COLES ELEMENTARY,2046682,8441 S Yates AVE STE,3,60617,41.74142687,-87.56593332
2040,DINNER AND A MOVIE,2749481,2500 N ASHLAND AVE,1,60614,41.92705136,-87.66835948
2041,ASHBURN ELEMENTARY,32081,8300 S St. Louis AVE,3,60652,41.74233179,-87.70964592
2042,SUPERMERCADO EL RANCHITO,35697,2414-2416 W 47TH ST,2,60632,41.8085383,-87.68503545
2043,SOFITEL CHICAGO MAGNIFICENT MILE,2647676,20 E CHESTNUT ST,1,60611,41.89844464,-87.62740564
2044,TACO AND BURRITO EXPRESS #3,2652910,1512 N ASHLAND AVE,1,60622,41.90914771,-87.66779606
2045,BASS ELEMENTARY SCHOOL,22161,1140 W 66TH ST,3,60621,41.77427377,-87.65354234
2046,CHILDREN'S CAMPUS CENTER,2500760,7248-7252 W TOUHY AVE,4,60631,42.01177844,-87.80856351
2047,CHICAGO JOE'S,12380,2252-2256 W IRVING PARK RD,1,60618,41.9541631,-87.68573203
2048,PIZZA NOVA INC,3914,3704 W 26TH ST,1,60623,41.844456,-87.71747987
2049,SUBTERRANEAN CAFE & CABARET,38547,2011 W NORTH AVE,1,60647,41.91036402,-87.67806272
2050,CAFE 300,1948511,300 N LA SALLE ST,1,60654,41.88752864,-87.63264684
2051,LUMES PANCAKE HOUSE,39623,11601 S WESTERN AVE,1,60643,41.6826717,-87.68072609
2052,EDEN  SUPPORTIVE  LIVING,74931,4131 N SHERIDAN RD,8,60613,41.95746872,-87.65448098
2053,REGGIO'S PIZZA EXPRESS (T3-HK FOOD COURT),1120626,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
2054,WRIGLEYVILLE DAIRY QUEEN,1593537,3811 N SOUTHPORT AVE,1,60613,41.95111253,-87.66398209
2055,JEWEL FOOD STORE #3442,1406,4042 W FOSTER AVE,2,60630,41.97562411,-87.72984456
2056,NATIONAL TEACHERS ACADEMY,32031,55 W Cermak Rd,3,60616,41.85277255,-87.62928114
2057,COUSIN'S GRILL,1943656,4612 W DIVERSEY AVE,1,60639,41.93169743,-87.7424672
2058,TONY'S FRESH MARKET,1717568,2500 N CENTRAL AVE,2,60639,41.92589288,-87.76620483
2059,BLAZE N GRILL,2500906,6400-6406 N MILWAUKEE AVE,1,60631,41.99738217,-87.78807767
2060,HABANA LIBRE,1739016,1440 W CHICAGO AVE,1,60642,41.89623332,-87.66407716
2061,GO! GROCER/Le CAFE,2647250,5419 N SHERIDAN RD,2,60640,41.98057426,-87.65495538
2062,LA ESPERANZA,2180050,3000 S DRAKE AVE,2,60623,41.83881606,-87.71356486
2063,THE FULL SLAB,2579171,8340 S STONY ISLAND AVE,1,60617,41.74298909,-87.58592915
2064,ASSYRIAN KITCHEN,2646586,5481 N NORTHWEST HWY,1,60630,41.98038356,-87.7774766
2065,FOOD 4 LESS MIDWEST # 567,1884255,4821 W NORTH AVE,2,60639,41.90950515,-87.74695994
2066,FLAVA FOOD 4 THE SOUL,2664804,3952 W 16TH ST,1,60623,41.85898093,-87.72455324
2067,FREMONT BAR,2121030,15 W ILLINOIS ST,1,60654,41.89074352,-87.62867006
2068,CHICAGO CENTRAL PARK FOOD MART,1123251,3608 W CHICAGO AVE,2,60651,41.89556635,-87.7167427
2069,One Hope United-Edgewater Early Learning Center,2215734,5244 N LAKEWOOD AVE,7,60640,41.97761883,-87.66253136
2070,LULA B'S PIZZARIA,2699536,1158 W 63RD ST,1,60621,41.77971869,-87.65444286
2071,PHOENIX RESTAURANT,2398745,2129-2139 S ARCHER AVE,1,60616,41.85365601,-87.63290845
2072,RESURRECTION RETIREMENT COMMUNITY,1716608,7262 W PETERSON AVE,1,60631,41.99002002,-87.80922429
2073,BP,2551778,7603-7643 S SOUTH CHICAGO AVE,2,60619,41.75685583,-87.59281417
2074,PAPA T'S ITALIANO,1166821,2843 - 2847 W 63RD ST,1,60629,41.77898082,-87.69509004
2075,EUROPEAN CLASSIC,1139389,5930 N ELSTON AVE,5,60646,41.98910686,-87.77649593
2076,7-ELEVEN,2368671,6200 N SAYRE AVE,2,60631,41.99439639,-87.80239444
2077,WILD GOOSE BAR & GRILL,12475,4265 N LINCOLN AVE,1,60618,41.95958202,-87.68239844
2078,PEACHES & PEARS,1593938,6435-6439 W ARCHER AVE,1,60638,41.79220633,-87.78316763
2079,JJ FISH,2754079,47 W 79TH ST,1,60620,41.75082438,-87.62654379
2080,DANK HAUS,21387,4740 N WESTERN AVE,9,60625,41.96796197,-87.68903213
2081,MARGIE'S CANDIES,2294432,1960 N WESTERN AVE,1,60647,41.91752759,-87.68755598
2082,DIB SUSHI BAR AND THAI CUISINE,1803353,1025 W LAWRENCE AVE,1,60640,41.9689657,-87.65589622
2083,THE CROSS ROADS BAR & GRILL,1923013,1120-1124 W MADISON ST,1,60607,41.8817605,-87.65532425
2084,CHENG CHOPSTICKS,2261769,3054 W ARMITAGE AVE,1,60647,41.91753133,-87.70461979
2085,CRAZY BIRD,2616198,1160 W GRAND AVE,1,60642,41.89119348,-87.65705498
2086,ENGLEWOOD SATELLITE SENIOR CENTER CENTER,2224694,653-657 W 63RD ST,11,60621,41.77968401,-87.64193945
2087,RED APPLE BUFFET,17639,6474 N MILWAUKEE AVE,1,60631,41.99898437,-87.78954195
2088,CITY FOOD MART,2659029,3751 W ARMITAGE AVE,2,60647,41.91711938,-87.72128755
2089,DON'S HOT DOGS,61226,7748 S KEDZIE AVE,1,60652,41.7520474,-87.70260778
2090,CHECKERS/RALLY'S,2704236,5451 S WENTWORTH AVE,1,60609,41.79491574,-87.63037667
2091,EAST OF THE RYAN,12280,914 E 79TH ST,1,60619,41.7514313,-87.60211212
2092,FRIDA ROOM,2340664,1454 W 18TH ST,1,60608,41.85794718,-87.66353727
2093,CABANA BAR,2636260,5342 N CUMBERLAND AVE,10,60656,41.97680539,-87.83676096
2094,ST BERNARD HOSPITAL & HEALTH CENTER,15790,326 W 64TH ST,13,60621,41.77821516,-87.63346443
2095,SWEET MANDY B'S LLC,2379479,1208 W WEBSTER AVE,5,60614,41.92176672,-87.65873545
2096,PIEZANO'S,18271,2601 W 47TH ST,1,60632,41.80824905,-87.68938122
2097,7-ELEVEN #26878 F,2385279,6559 W ARCHER AVE,2,60638,41.79214112,-87.78662636
2098,POTBELLY SANDWICHES,1474562,1625 N DAMEN AVE,1,60647,41.91121698,-87.67733344
2099,DO-RITE DONUTS & CHICKEN,2621370,1027 W ADDISON ST,1,60613,41.94711654,-87.65545987
2100,"AL RAFEDAIN MEAT MARKET INC.,",2320433,3102 W DEVON AVE,2,60659,41.99753842,-87.70709044
2101,CHIU QUON,28689,1127 W ARGYLE ST,1,60640,41.9731489,-87.65887591
2102,THE GODDESS AND GROCER,2196732,901 N LARRABEE ST,2,60610,41.89875669,-87.64287887
2103,GODESS AND GROCER,2379666,1036 N KILBOURN AVE,46,60651,41.89992381,-87.73868335
2104,SPICY MEXICAN GRILL,2653011,3925 N LINCOLN AVE,1,60613,41.9531257,-87.67787379
2105,L & P LIQUORS,2757264,4001 W LAWRENCE AVE,1,60630,41.96813178,-87.72808676
2106,"SU NUEVA CASA DEL GALLO BRAVO, INC.",2308713,3714 W LAWRENCE AVE,1,60625,41.96842385,-87.72135178
2107,"EL RODEO, INC.",2496027,4300 S MOZART ST,2,60632,41.815432,-87.69579779
2108,WENDY'S,2405945,2053 W LAWRENCE AVE,1,60625,41.9686192,-87.68113125
2109,DUNKIN DONUTS,2384925,1465 W 95TH ST,1,60643,41.72113428,-87.66019156
2110,HUCK FINN,6476,6650 S PULASKI RD,1,60629,41.77165015,-87.72272965
2111,LA AZTECA PALETERIA,1716434,3018 W CERMAK RD,1,60623,41.85193447,-87.70113232
2112,WAFFLE PANCAKE HOUSE,2766627,3458 W 111TH ST,1,60655,41.69155477,-87.70810065
2113,CURRENT/ BANQUETS/ EMPLOYEES CAFE,2189458,644 N LAKE SHORE DR,1,60611,41.89387135,-87.61527478
2114,BANI'S BEETS,2584068,10305 S HALE AVE,1,60643,41.70638028,-87.66848086
2115,OUTDOOR CAFE,2364363,3257 W BRYN MAWR AVE,1,60659,41.98293113,-87.71115251
2116,RIVA,43048,700 E GRAND AVE,1,60611,41.89224916,-87.60951805
2117,ALLISON'S INFANT & TODDLER CENTER,2215823,234 E 115TH ST,6,60628,41.68549638,-87.61665735
2118,MCDONALDS #27672,1518455,5200 S LAKE PARK AVE,1,60615,41.80094198,-87.58763679
2119,THE GREAT AMERICAN BAGEL (T3-H10),1879164,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
2120,VICKY'S BREASFAST,2641282,11216 S MICHIGAN AVE,1,60628,41.69024629,-87.62116787
2121,ADEN POULTRY,1954065,2731 W LAWRENCE AVE,51,60625,41.96843119,-87.69752624
2122,JULIUS-MEINL,2704453,1918 W MONTROSE AVE,5,60613,41.96159242,-87.67683111
2123,PORKCHOP,2767186,1132-1138 W GRAND AVE,1,60642,41.89120657,-87.65587219
2124,UPTOWN SHOP & SAVE,2048920,4605 N SHERIDAN RD,2,60640,41.96558352,-87.65464343
2125,HYATT PLACE CHICAGO SOUTH,2232869,5225 S HARPER AVE,1,60615,41.80018633,-87.58891828
2126,L&L ACADEMY AND PRESCHOOL LAKEVIEW,2225529,1056 W BELMONT AVE,7,60657,41.93998541,-87.65639469
2127,LUIGI'S PIZZA,2125165,4212 W MADISON ST,1,60624,41.88076974,-87.7311561
2128,L & L ACADEMY AND PRESCHOOL,2443069,1154-1158 W BELMONT AVE,4,60657,41.93995156,-87.65874263
2129,TANK NOODLE,2712704,4706-4710 W IRVING PARK RD,1,60641,41.95355225,-87.7458707
2130,METROPOLITAN WATER RECLAMATION,2541926,100 E ERIE ST,1,60611,41.89422885,-87.62538476
2131,KIE-GOL-LANEE,2492153,5004 N SHERIDAN RD,1,60640,41.97347815,-87.65507959
2132,PAULINE'S,2137953,1752-1754 W BALMORAL AVE,1,60640,41.97986094,-87.67420413
2133,TAQUERIA EL PATRON,2556034,3233 W CERMAK RD,1,60623,41.85164289,-87.70640811
2134,Outback Steakhouse,2088695,8101 W HIGGINS RD,1,60631,41.98531807,-87.82981838
2135,SUNLIGHT CAFE,1594913,227 W CERMAK RD,1,60616,41.85272679,-87.63311319
2136,BOJONOS PIZZERIA,2379132,4187-4189 N CLARENDON AVE,1,60613,41.95813412,-87.64965709
2137,CARO MIO ITALIAN RISTORANTE,2771102,4603 N LINCOLN AVE,1,60625,41.9650523,-87.6860492
2138,KIDS + COMPANY,2601744,657 W FULTON MARKET,6,60661,41.88669474,-87.6450336
2139,EXTREME BOUNCE HOUSE INFLATABLES,2670223,324 N LEAVITT ST,32,60612,41.88743405,-87.68184949
2140,WENDYS OLD FASHIONED HAMBURGERS,2308240,758 W 117TH ST,1,60628,41.68194036,-87.64195936
2141,ALL THAT JAZZ INC.,2589519,11854 S WESTERN AVE,4,60643,41.67744008,-87.68085181
2142,KAWAYAN,2313831,4859 N MILWAUKEE AVE,1,60630,41.96939422,-87.76188717
2143,EN HAKKORE 2.0,2437297,1467 N MILWAUKEE AVE,1,60622,41.90865391,-87.67454937
2144,KIDDIELAND EDUCATIONAL CENTER OF EXCELLENCE,2216053,3809 N CICERO AVE,4,60641,41.95004851,-87.74707559
2145,DUNKIN DONUTS,1696152,1614 W 59TH ST,1,60636,41.78684724,-87.66504733
2146,MAGO'S TAMALES & TAQUERIA,1742786,5714 W FULLERTON AVE,1,60639,41.92404171,-87.76912344
2147,FIVE STAR CERTIFIED FOOD & LIQUOR,2659009,935 W 87TH ST,2,60620,41.73590841,-87.64742288
2148,STARR  CATERING,2114226,6320 N LINCOLN AVE,9,60659,41.99613933,-87.71696834
2149,ROSELAND COMMUNITY HOSPITAL,2204250,45 W 111TH ST,13,60628,41.69245292,-87.62487642
2150,JEWELL EVENTS CATERING,2665426,220 S MICHIGAN AVE,1,60604,41.87902919,-87.62448586
2151,KINGFISH SEAFOOD & SHRIMP 2,2770995,915 W 87TH ST,1,60620,41.73591821,-87.6467597
2152,LA FORTALEZA DE ARCELIA GUERRERO,2575370,5958 W DIVERSEY AVE,1,60639,41.93124982,-87.775907
2153,SUBWAY,2162255,4606 S DAMEN AVE,1,60609,41.81006371,-87.67512853
2154,7-ELEVEN,54613,6000 W HIGGINS AVE,2,60630,41.97329204,-87.77824229
2155,STARBUCKS COFFEE,23103,5300 N CLARK ST,1,60640,41.97806628,-87.66849575
2156,PAPRIKA INDIAN RESTAURANT,1980844,2547 W Lawrence AVE,1,60625,41.96846702,-87.69322013
2157,TAQUERIA Y BIRRIERIA MORELIA,2278083,5620 S PULASKI RD,1,60629,41.79066695,-87.72323575
2158,SHIBAM,2560481,4807 N ELSTON AVE,1,60630,41.96834387,-87.74030969
2159,DUNKIN DONUTS/BASKIN ROBBINS,2575074,5130 N BROADWAY,1,60640,41.97552942,-87.65999238
2160,SAIGON PHO,2709396,3220-3222 W BRYN MAWR AVE,1,60659,41.98317136,-87.70970863
2161,BQ AFROROOT CUISINE,1803230,4701 N KENMORE AVE,1,60640,41.96733651,-87.6560596
2162,TORTORICE'S PIZZA,2442943,2101-2103 W IRVIING PARK RD,1,60618,41.95401015,-87.68124094
2163,RUK SUSHI & THAI,2583177,5419 W DEVON AVE,1,60646,41.99721919,-87.76455465
2164,USMANIA FINE DINING,1676717,2244 W DEVON AVE,1,60659,41.99789447,-87.68673171
2165,Little Green Oak,2215950,2820 N NARRAGANSETT AVE,4,60634,41.93165821,-87.78585878
2166,DILL PICKLE FOOD CO-OP,2542863,2746 N MILWAUKEE AVE,2,60647,41.93098876,-87.71078517
2167,EXPRESS FOOD MARKET,1648188,6914 S WESTERN AVE,2,60636,41.76784475,-87.68347479
2168,COCHIAROS PIZZA,51686,3555 N CENTRAL AVE,1,60634,41.94571656,-87.7666033
2169,56TH STREET HAROLD'S GRILL AND WAFFLES,2583908,5608 S ASHLAND AVE,1,60636,41.79188783,-87.66467701
2170,PHO XE LUA,1043966,1021 W ARGYLE ST,1,60640,41.97318905,-87.65583712
2171,JUNEBUG CAFE,2616846,4944 W IRVING PARK RD,1,60641,41.95348385,-87.75147929
2172,CHINA GOURMET,2500795,7100 N Clark ST,1,60626,42.01146046,-87.67459345
2173,MAKOLA AFRICAN SUPERMARKET,2374096,1017-1019 W WILSON AVE,2,60640,41.96531365,-87.65552865
2174,LUELLA'S SOUTHERN KITCHEN,2378918,4609 N LINCOLN AVE,1,60625,41.96521836,-87.68615654
2175,DUNKIN DONUTS,2574932,6970 N CLARK ST,1,60626,42.00862563,-87.67402715
2176,SENOR PAN CAFE,2658639,5059 W DIVERSEY AVE,1,60639,41.93132565,-87.75383505
2177,HARVESTROLLEY,2775775,4949 N ELSTON AVE,2,60630,41.9706514,-87.74406124
2178,RESTAURANT PUEBLA,30442,2658-2664 N MILWAUKEE AVE,1,60647,41.93003994,-87.70922789
2179,FESTA PIZZERIA,2288887,3525 W FULLERTON AVE,1,60647,41.9245199,-87.71484031
2180,ACE BAKERY,1598225,3241 S HALSTED ST,5,60608,41.83506479,-87.64605849
2181,CAFE  RAFAELO,2423549,5645 N LINCOLN AVE,1,60659,41.98407993,-87.69649182
2182,EGG-O-HOLIC,2632312,833 W CHICAGO AVE,1,60642,41.89626551,-87.64896193
2183,AIR FRANCE (T5-M7),2487943,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
2184,MCDONALDS  (T3  K9),64032,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
2185,FIRST SLICE PIE CAFE,2002759,4664 N MANOR AVE,1,60625,41.96615793,-87.70120563
2186,POPEYES,2341289,5050 S CICERO AVE,1,60638,41.80064255,-87.74311347
2187,BRIGHT HORIZONS,2775950,1851 W HARRISON ST,6,60612,41.87397776,-87.67363335
2188,BIEN ME SABE VENEZUELAN CAFE & RESTAURANT,2437491,1637 W MONTROSE AVE,1,60613,41.96146142,-87.670757
2189,Little Angels Learning Center,2216133,5819-5821 W Irving Park RD,4,60634,41.95299851,-87.77265624
2190,GRAND FOOD MARKET,1221783,5202 W GRAND AVE,2,60639,41.91706775,-87.75604133
2191,CHOPSTICK EXPRESS,2202277,3237 N HARLEM AVE,1,60634,41.93910447,-87.80663912
2192,PAULIE GEE'S,1968878,2451 N MILWAUKEE AVE,1,60647,41.92584755,-87.70191911
2193,THAI PASTRY,2713340,4925 N BROADWAY,1,60640,41.97221356,-87.6596091
2194,SUPER FRANC,2776482,127 W HURON ST,1,60654,41.89470618,-87.63242229
2195,THE VEGGIE GRILL,2560625,204 N WELLS ST,1,60606,41.88586332,-87.63408112
2196,WILD TACO,2374830,1529 N WELLS ST,1,60610,41.9100256,-87.63452807
2197,A & R PUBLIC CLOSEOUT,2776349,4851 W CHICAGO AVE,2,60651,41.89487825,-87.74782979
2198,TAQUERIA LA HACIENDITA,2298254,5922-5924 S PULASKI RD,1,60629,41.78528982,-87.72308992
2199,ELEPHANT & CASTLE PUB & RESTAUANT,2142599,185 N WABASH AVE,1,60601,41.88543167,-87.62611929
2200,LITTLE LAMB HOT POT,2609244,2201 S WENTWORTH AVE,1,60616,41.85281839,-87.63186167
2201,BARTUCCI,2359065,3426 N HARLEM AVE,1,60634,41.94242497,-87.80705285
2202,Kimchi Pop Two By Chef Son,2780569,4429 N BROADWAY,1,60640,41.96259655,-87.65551768
2203,MAYFLOWER RESTAURANT,62297,5240 N PULASKI RD,1,60630,41.97675231,-87.72841362
2204,SKYSCRAPERS (T3  K10),1594714,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
2205,MCDONALD'S,2551030,7832 S WESTERN AVE,1,60620,41.75093166,-87.68301753
2206,SAVANNA RESTAURANT,2780809,5657 N LINCOLN AVE,1,60659,41.98440499,-87.69705038
2207,SUBWAY,2457878,3952 N SHERIDAN RD,1,60613,41.95427746,-87.65468607
2208,THE IRISH OAK,59263,3511 N CLARK ST,1,60657,41.94615313,-87.65550003
2209,CLEO'S,72439,1935 W CHICAGO AVE,1,60622,41.89581862,-87.6760469
2210,CARNITAS VERGEL TAQUERIA,2780791,3414 W 26TH ST,1,60623,41.84455027,-87.71061489
2211,JUBILEE JUICE AND GRILL,1594211,140 N HALSTED ST,1,60661,41.88427569,-87.64757923
2212,KANGAROO KORNER LEARNING CENTER,2216017,3446-3458 W FULLERTON AVE,6,60647,41.92475175,-87.71396498
2213,RASMOS  PIZZA,1092445,4788 N ELSTON AVE,1,60630,41.96787033,-87.74002722
2214,PRINTER'S ROW BREWING,2780801,4801 N AUSTIN AVE,10,60630,41.96776279,-87.7772019
2215,JEREZ RESTAURANT SEA FOOD,1225507,4803 N PULASKI RD,1,60630,41.96833625,-87.72788337
2216,KITCHEN AND CAFE,2510745,355 E ERIE ST,1,60611,41.8941336,-87.61817915
2217,FAMILY DOLLAR #2465,1047314,811 W 103RD ST,2,60643,41.70680241,-87.64330933
2218,RESTAURANT Y TAQUERIA PRIMO  CHUKIS UPTOWN,2589015,1708-1710 W LAWRENCE AVE,1,60640,41.9689665,-87.67143451
2219,DRAKE QUICK STOP,2780830,6000 W IRVING PARK RD,2,60634,41.95316377,-87.77684259
2220,TAQUERIA BRITO'S,2476990,4101 W BELMONT AVE,1,60641,41.9389506,-87.72976114
2221,IGUALA GROCERY,2398351,2700 W FRANCIS PL,2,60647,41.91937008,-87.6944211
2222,RAEKWON'S SCHOLASTIC DAYCARE ACADEMY LLC,2220015,211-215 W 79TH ST,4,60620,41.75074708,-87.62995399
2223,CMM FOOD SERVICES INC.,2621282,1900 W JACKSON BLVD,1,60612,41.87761166,-87.67422787
2224,RESTAURANTE Y TAQUERIA GUERRERO,2196466,1922 W 47TH ST,1,60609,41.80863179,-87.67332051
2225,SOUPBOX,42172,2943 N BROADWAY,1,60657,41.93619126,-87.64411926
2226,ATOMIX CAFE,2088498,1957 W CHICAGO AVE,1,60622,41.89580466,-87.67690903
2227,LA FIESTA BAKERY/TAQUERIA,1488177,6424 S PULASKI RD,1,60629,41.7760732,-87.72284125
2228,Real Thai Restaurant,2753426,7419 W IRVING PARK RD,1,60634,41.95252417,-87.81303324
2229,SEEDS OF JOY DAYCARE AND FITNESS CENTER,2221638,850 W EASTWOOD AVE,4,60640,41.96652845,-87.65171856
2230,TIBA RESTAURANT,2493002,2721 W LAWRENCE AVE,1,60625,41.96843517,-87.69708958
2231,PAPA RAYS PIZZA & WINGS,2333610,4757 N SHERIDAN RD,1,60640,41.9689839,-87.65467275
2232,CERES' TABLE,2137239,3124 N BROADWAY,1,60657,41.93841197,-87.6444918
2233,GRACIE O'MALLEY'S,2780656,4056-4060 N MILWAUKEE AVE,1,60641,41.95439288,-87.74916798
2234,IRIE BAR & GRILLE,2422801,3404 N CLARK ST,1,60657,41.94364615,-87.65382314
2235,JOY'S,1677471,3257-3259 N BROADWAY,1,60657,41.9417129,-87.64430634
2236,White,26431,1136 W 122nd St (12200S),3,60643,41.67233661,-87.65055321
2237,FRANK & MARY'S,955,2905 N ELSTON AVE,1,60618,41.93416814,-87.69047826
2238,MILLENNIUM KNICKERBOCKER HOTEL-NIX,83345,163 E WALTON ST,1,60611,41.89991467,-87.62305951
2239,JULES CAFE,2781111,4518 N KEDZIE AVE,2,60625,41.96360018,-87.70847031
2240,PETE'S FRESH MARKET,2309123,2333 W MADISON ST,2,60612,41.88106937,-87.68530755
2241,"ALEGRE BAKERY, INC",2555643,3420 W MONTROSE AVE,5,60618,41.9612269,-87.71404963
2242,JOY YEE NOODLE SHOP,2008459,2139 S CHINA PL,1,60616,41.85378847,-87.63471471
2243,SOUTHERN FRANCE PATISSERIE,2616899,1403-1405 W IRVING PARK RD,5,60613,41.95424301,-87.66437572
2244,BOLIVAR Y LINCOLN VENEZUELAN,2689697,3349 N SHEFFIELD AVE,1,60657,41.94319768,-87.65405955
2245,EL NUEVO GUADALAJARA INC,663,4350 S ASHLAND AVE,1,60609,41.81437322,-87.66526255
